zip_code,location,infected
ae0728d1-67cd-4d1c-a5a5-156631678da9,Paramaribo,false
edc569b4-95f8-414a-a260-d5d0c94174e1,Melekeok,false
9f300693-d8a8-492f-ae30-fd1802c71610,Rotterdam,false
4870722a-78bc-46f2-b1fb-554640fe0b96,Abidjan,false
cad164e1-ddd1-466c-95bb-9df03eb75b07,Udon Thani,false
141184ee-b26d-43b3-9216-f19131c9f4e4,Chengdu,false
953c8be7-08b4-41b7-b12f-9e6e8107e79a,Beijing,false
6860d0cb-a9b8-451c-813a-2bd5705bc3ae,Valletta,false
0f8a0617-f78c-43c7-8b28-80c8c0b0db35,Milan,false
3a41c9e5-8a20-442a-8bdf-928aa13d0e82,Manama,false
0a1ba6ab-9bd3-4aef-a22b-8cd0c37a8bdd,Luxembourg (city),false
066c5f07-f7e6-4aef-969d-afbb35331827,Auckland,false
d88cfee5-029a-42a1-9a50-fd09af994e18,Port Vila,false
e1e3f343-8813-407a-bc13-3d28d30cc269,Columbus,false
884718bd-3f38-4f64-88b5-993d5892f332,Mata-Utu,false
1567b669-7be4-4e92-83a8-f730daabf8d8,Beirut,false
14a3bc20-8e29-4506-a72c-29f964e77d56,Makati City,false
9f7ae5f6-eba9-4dd5-9669-d2b5636f1038,Juneau,false
b8b8e8a7-80ad-4e2b-af98-c6cdab4d01e1,Philadelphia,false
63075e82-1613-4c42-92bd-5e1b48c1513c,Bratsk,false
03660f2d-e3b9-45be-839d-6be1d1cfefea,La Serena,false
05883f90-dfa9-4257-b019-3fdef57e6fca,Baltimore,false
745d8c09-d8b7-4a2b-9ce9-464b2ce9db59,Brazzaville,false
4bcffb97-d475-40ab-aa04-4803e6fd8a0b,Mashhad,false
5d32f911-a34b-479b-8634-d8f66319cfaf,Palembang,false
f45b6809-9a90-461f-b07c-53c8e9016675,Cayenne,false
4a6af230-c010-4f59-ac97-5c56e1f55368,Simferopol,false
8e5ba533-d22b-413a-9cf5-17b8205fbc0a,Amman,false
af96f3b6-9a42-41e7-8053-bd8610bcee57,San Antonio,false
4d9ae0db-d59f-4ef3-902d-d731aff9f52d,Ponta Delgada,false
7aca8927-4b44-4180-bcf1-9305917da985,Houston,false
fe5e47ea-7919-4f5c-b87e-ed4ffd68a7ff,Johor Bahru,false
13c61a02-01b8-4301-9d72-4b682d44c5ea,Mendoza,false
e63ede4b-c997-4e77-9e96-90d803d56730,Quetzaltenango,false
3872fe2f-a546-48fd-b740-e8cdb9834fc5,Chongqing,false
21f3f349-27c7-45db-90d7-0e88c033d9e5,Baku,false
fc392d5d-18df-42da-9d0e-f23ff581b828,Mashhad,false
8575ec8d-e59a-4aa1-90f9-c8d7e72317ed,Incheon,false
77b20ca8-7e00-4504-93be-f434c1e7d0a6,Baku,false
0af4b8b6-ef9f-4bef-a5e9-5704973cad6f,Christchurch,false
8aa9ccb6-aff4-4548-b75f-7dd7ef02f5fb,Pittsburgh,false
119bde4e-38b2-447b-a67a-c0eb5fb32573,Durango,false
c038924a-5fd8-4851-8113-c8a134355307,Konya,false
e2f3b12b-d6b7-4ecb-81d3-da5b778d896d,Kaohsiung,false
792421a2-bf10-40e8-85fa-32bf65e7b529,Zürich,false
ce58ce5b-4fe3-4198-9c4e-a2c1c8530c94,Ciudad del Este,false
e16d4344-034d-4d8c-8250-67f6be74879f,Niamey,false
889311b6-3ce4-4a04-96b3-2dafc48fae9e,Palikir,false
281de06f-92f0-4253-8949-3a6a0338e648,Salt Lake City,false
797ea03a-d140-4444-b355-437739d99e60,Fort-de-France,false
a5b90932-4c2f-4a7d-9091-1dcaa1a504cf,Tiraspol,false
d4b70c2a-8fc7-4fa6-b4ad-d1d088e846dc,Austin,false
c81f5f28-0711-47cc-a784-0f72d435f68e,Ilhéus,false
ab3612bc-b896-49c3-9973-d731e1b28500,Chennai,false
123ed429-1ea1-43f1-9c25-51b7b6dab482,Kharkiv,false
b6212f5f-f8af-47c8-88f5-450b85482ca0,Rotterdam,false
81ebc0db-074f-4285-97ba-7e2b13d1e352,Ludhiana,false
fe62c21a-d214-4534-a875-f82814ba7be1,Miami,false
f94e0dde-68ac-4816-a715-b424ce7f0398,Mwanza,false
d6bca4c8-e9aa-4a16-9c4d-f69019c1ffd8,Oklahoma City,false
21a18835-aa78-4fc4-8109-eac940794adb,Miami,false
9aa317db-4d01-4f74-8f4e-4b64b98935bf,Rochester,false
a5049487-2d06-4f7a-94a3-1affe262bd32,Vladivostok,false
785ec172-2180-4fbc-bed7-12ace6615fc4,Dodoma,false
870d040f-8283-45f7-a491-a13cb9b8f5e9,Bogor,false
da221714-0e4e-43e3-b84b-40981bd18853,Lomé,false
68ccdeb1-9ada-4557-9a14-46ddda8a7329,Helsinki,false
bb63224c-675f-4502-b45e-e2faab800cc6,Virginia Beach,false
2b5c4f68-9f3c-4dc7-b8e8-33513f9c3ff6,Salt Lake City,false
30472fb9-1a9c-4708-80e7-544f9a9128e5,Iqaluit,false
fb3268c4-f3eb-414f-84ef-0d292d1ef36b,Pattaya,false
79cd3157-6a62-4b45-bf6a-a6ff79fdb870,Shillong,false
6bf87508-62db-4f41-9455-459e8fcdc64d,Maceió,false
1abb409a-9601-4b64-96d7-4562461b1da6,Port Elizabeth,false
26fbb037-c97b-4d5a-8d4a-065f6d70fea6,Quezon City,false
10ec9a24-4291-4ed6-b31d-68adea0dd101,Jakarta,false
9b1d4270-c862-4166-bac8-15e03460e663,Jersey City,false
b1cea387-4d89-4499-8077-1df77b1172df,Guayaquil,false
344e9882-4e2e-4988-a091-c56842fde34d,Guayaquil,false
a0caa30c-ad7c-41b6-accf-1e33dde72a86,Tianjin,false
29db4112-3271-47db-abc4-ef7e5ff89461,Seville,false
3d8a3f4d-c6af-40c6-9482-b88b6352971c,Kingstown,false
d7d3ef8e-28db-4e6b-b8b0-570b8b9e96a7,Nassau,false
84944762-3455-4985-be59-7dc1e5257c13,Nukus,false
2e6fae26-8818-4480-a257-02c6fe739c39,Bangkok,false
abb09115-8374-486b-8aa5-700088d0951a,Pattaya,false
3cdac9d4-1630-4a76-90be-fde17fcfbd9f,Tskhinvali,false
8698fa31-5423-4f73-9ce4-dcffa2eb296a,Fukuoka,false
003c5796-306b-4f5c-be2a-2c9882302d60,Rabat,false
2213542f-6687-493c-8594-5f15e845f503,Palma,false
cbda1965-db5b-4209-8be4-24327330136c,Strasbourg,false
8c099e4c-7264-4459-b13d-bbd1db6ae677,Cuiabá,false
e6ae3dab-f286-4239-96f2-641b0446381a,Guadalajara,false
cdefca60-ea3c-45b3-9b38-f48965edbeba,Vilnius,false
53476c09-5f51-4e1c-a464-6a9f97390aaf,Dededo,false
3d96dd5a-2152-4deb-8555-eddb3f18f243,Bangui,false
46efbc6a-1fbd-40b6-a939-bdb27c895377,Austin,false
d57759dd-6828-4d3b-88a7-f5b5101885a5,Montreal,false
51fdc003-947f-4ead-b95b-26ee8336cc16,Palma,false
6b2a0863-c977-46dd-b060-23ee808b5c60,Nouakchott,false
00317dae-2097-442b-9f6b-54991b5b557f,Kuching,false
d9d8318d-32fd-4d23-88c0-94c8046e0686,The Hague,false
7bad912b-5daf-4bf6-b8c0-91ba8d9879c8,Francistown,false
922f39f4-1e23-4d0b-829b-bafb7f9f1a6f,Santo Domingo,false
b7d4db03-6354-468f-8b13-c2feebfa4dd2,Cork (city),false
aafc6a16-30f6-4d08-8386-1aa89a45d854,Enugu,false
f3ed8c50-2b89-4df2-a0d8-69d27c70051c,Vientiane,false
b16935fc-07cb-4b0d-a527-77d8974e4291,Gdańsk,false
24ff45be-714d-42b8-94cf-3f3b3aec8439,Melekeok,false
e76f3097-0ac7-4051-8a28-f07a1b18c3ed,Providence,false
b10b0896-15ef-4ce9-9005-68edaf3d20cb,Bulawayo,false
ed665185-805f-4aa8-90c5-c6501947c2f4,Chihuahua,false
ebc361ff-8bf4-498c-9833-df126ba01bf1,Mexico City,false
fc215824-880c-4d64-a8ab-05f957cabad0,Porto-Novo,false
170e6898-3832-44fa-9bb8-08c7219b3c88,Weno,false
58abaa01-6e8e-433e-adc4-dd154d8c136f,Strasbourg,false
6e536509-25e6-4361-808b-f892e54725b1,Iquique,false
44432e7f-e93b-4469-aa10-c29c3a1f0b42,İzmir,false
041629be-9f8d-4afd-b1f4-3eb09f299efd,Washington,false
64600b9c-4eab-4c4c-b737-2f91036644a5,Maceió,false
a85ff803-198d-4899-b2c5-4009a5a3581f,Bilbao,false
b1196834-06f0-4ddf-aee7-d440b75bf5bf,Los Angeles,false
aa988b07-f4e4-4f72-9247-7f4cf43710a8,Detroit,false
84338c2b-4161-47ef-9eab-9468e940c69d,Balikpapan,false
384c4e63-a74b-4c37-bf34-cfaae838bdc5,Invercargill,false
98c84530-3569-4242-8c81-6584070eaf48,Amman,false
746cbaef-f41a-4317-8dd5-4abd3ad41669,Port of Spain,false
6894aa76-b44f-49d5-ad40-cc71f18af052,Seattle,false
601f5893-c34e-45a3-93ce-7e7229d5d569,Lusaka,false
2ebd63e3-541d-467c-a706-41b53994b7ee,Kigali,false
63244de5-b6f1-4732-a1c4-e225c102d814,Providence,false
367dea5e-3240-40f9-a7fa-9ae86e35ce1f,Santa Cruz de la Sierra,false
610d3f37-71b6-4c5f-8467-ad06e2fdf216,Xining,false
b8ea5966-2e42-4463-91e7-d0afef70bef7,Quebec City,false
58f6c84b-ce13-41c8-9ad2-8ae30184e027,Tiraspol,false
1d8f30c2-5938-4ccb-b091-d9522c503891,Peshawar,false
cb1824fa-8db4-422d-94ce-87ec3a5a127b,Helsinki,false
13e72b8c-7e4d-4d4b-9b65-ca4e9539d365,São José dos Campos,false
f09ea991-e0af-42c1-ae0c-cc9634cb30e3,Karachi,false
046887a1-58e1-4f53-8153-7f7d9b00131d,Manaus,false
87ad860e-cbb1-47d6-8eab-8bc87d7e5a70,Warsaw,false
67d911e2-c8b2-4d28-bf4d-839a9a08d350,Tampere,false
a990c8b0-a192-4b98-99b9-3e16d8f34c9d,City of Halifax,false
3df387f8-916e-4fe7-8d09-396bb0b1d26f,Beirut,false
52115935-26ba-46b8-9639-cfd0b0a7515b,Zhengzhou,false
dce49360-901c-471c-ac62-396b2db5499d,Buenos Aires,false
3b97e758-26d0-44f5-b3e4-f457a0f29b6e,Nicosia,false
8e74b371-7042-4c10-973a-ac51a0c32a27,Bandung,false
af9063d8-deb8-4163-90e0-82654f0af2a1,Ndola,false
8dcc8b7c-d7f6-428a-a374-08509835d0b8,Srinagar,false
5a330e79-20d4-41c2-940b-a6ed9b1f9fe8,Sapporo,false
8433bb28-2832-4660-aead-5dcd55a4d369,Adamstown,false
a45b032a-9cff-468a-a329-81bc35202e3b,Asunción,false
c4e5b804-e993-4912-974d-1c945465583e,Forked River,false
a2939b42-e760-4ba3-872e-9571dca4b729,Lima,false
f8eb8c7e-dfa8-4088-aa9e-fc09e42e0911,Portland,false
47e31fd4-8298-462d-98fe-8050bb57cd8d,Blantyre,false
cf20db5b-fc3e-436f-912c-2a02bfed80b4,Suva,false
caa327dc-a5fc-4b6c-9364-5ae7a3d22ec8,Lusaka,false
5087f369-df9f-4649-a89b-1c42659bed57,Pretoria,false
aca0a39d-3240-4c68-a183-fd2fcf609e2f,Milan,false
b357e1f3-2f5f-425f-9199-519bef6b0edc,Lisbon,false
c604c3e6-92f1-4121-84fd-6f8e8ff9db7e,São Tomé,false
bc02a9c6-9647-4f8a-b6fa-c9cc933dc5de,Naypyidaw,false
a7f1fc18-5e1a-4aa4-a952-4b93e8c8508c,Phuket (city),false
e1fe6d8c-4f7d-4d7e-aea5-9e02bc1e921c,Johor Bahru,false
6a9f7600-d369-4080-b8be-fe2dfd5949c7,Graz,false
7bf3a8f9-3dd9-4843-af25-0953aa6c4516,Washington,false
ab90b5a6-9544-4d89-b2bb-591807295e4d,Saipan,false
466d661e-a27e-445e-a46b-102b228ead75,Hamilton,false
c38598e0-1446-435e-a2fb-a6557461ee74,Dar es Salaam,false
044e8574-c16f-4d28-82b3-dae95f67dcd9,Birkirkara,false
570b42bc-8b5f-4b8b-9fbf-f5797bb4ecb5,Agartala,false
bed80d82-fab1-48cc-b209-5809b6b71885,San Fernando,false
2b5028d0-7041-4f59-a76a-d101a755e4d6,Medina,false
2c1a03c8-0950-443d-99d1-fd9a2185149b,Tabriz,false
67af1cd0-e267-41d9-8e42-cbacf754e661,Birkirkara,false
7b82824e-5aab-4641-83ae-f9324a3b0d2a,San José,false
fa0fd3d6-f8ba-4e78-8b54-631ead3cf40e,Moscow,false
09f71fcb-338b-4147-988f-2505204b97be,Monaco,false
a3643f2b-1a02-4938-a010-99db7223dba6,Surat Thani,false
0ab81f08-e8ee-4119-82ec-f92579c44cdc,Raleigh,false
48b105f3-32f4-4ea1-8920-d3619038125f,Las Palmas de Gran Canaria,false
4f207458-b094-49e1-9a88-990ab27f132b,Zagreb,false
5024e576-70ce-4945-ba06-fed731ff125e,Ho Chi Minh City,false
f751cb2d-bb39-4076-8e4b-a84941b7097f,Kuala Lumpur,false
2c885bff-b618-4bce-af18-3d6515c53ba3,Sapporo,false
d920bc86-8777-4f70-b26b-c27ba2053284,Zamboanga City,false
5fdbee1e-ed66-43aa-b989-ded99d03cf61,Abuja,false
8f804ea8-fbe2-460b-a69f-5a364092353d,Kaliningrad,false
2c61ba4a-3056-433f-b06b-49326ad7d933,Lanzhou,false
7ba0cc8e-b2fa-48f0-944b-0eb9fef97e64,Praia,false
79b529a4-90f1-47e2-b7d3-df901b6ddd35,Nakhon Ratchasima,false
ed1cb2d3-4c12-4a71-8683-759af0abfe67,Patna,false
3845cbe2-d466-48b2-941c-ad4804edbdf1,Townsville,false
5369d667-bfee-4884-ba2f-b39850621305,Port Blair,false
7c5d9408-8218-4ee7-a7a9-0802cf7bcb68,Anadyr (town),false
e07d3b51-7f4c-47be-aeab-5ad8e2895353,Xining,false
f3d72d18-2bfc-4e9c-bf67-addcd42065c3,Cork (city),false
aba19776-782f-40a3-af64-c84688e74a1a,Skopje,false
caee1a8b-3a14-4220-89b3-b87ab6ab43ca,Pago Pago,false
e9eb64ef-22c4-42dc-bbb9-7860fe9b24f4,Andorra la Vella,false
8f0cebac-e8cd-4524-8101-08d3147cd29e,Shigatse,false
eb744f44-eaaa-4fa6-82c8-37fa87441669,Srinagar,false
6fed34ae-9b1f-4db2-8bff-a9d25a8da6a4,Marrakech,false
832a407c-6179-461e-94d7-090d40aad0ef,Cockburn Town,false
fa80ab8b-2184-49b8-9ad4-1cd9294b39f4,Davao City,false
e9be894d-e931-441c-ad04-63379fa925ba,Monrovia,false
5a90353e-92c5-4058-9780-552498b331f1,Davao City,false
6da72256-93e8-4d84-a7f1-eed8b0dfb524,San Antonio,false
8f4d0cb0-be92-4649-a6a2-c95fc76a74f8,Ludhiana,false
0300b10a-c7f9-47e4-9757-b21d7c654f16,Francistown,false
667876db-f6d7-4ff6-802a-af5e1608f620,Athens,false
94671e95-8db7-4ae5-9038-01925a4cf2e3,Skopje,false
5f015f82-ac9f-438e-a322-e2d2e86cb90b,Santa Cruz de la Sierra,false
33ec2a65-9190-4bcb-a9b0-1e536c7075c0,Malabo,false
30dacd6d-23d0-4e8f-8459-e0799cbb7e9f,New Orleans,false
3b71ded3-b7f6-4747-907a-918218d7373d,Ljubljana,false
50599413-6eb0-469e-83b8-d5684f62a35f,Port Vila,false
631ce5c9-e0cf-40d5-b195-4efb93777eb5,Düsseldorf,false
41f17764-079d-4e1f-8f35-3fd5cc85115a,Chuí,false
8e6969e3-7959-46c7-89e3-5b6f0851cbc2,Khartoum,false
2a825111-18ba-4551-a73f-06f119240936,Harbin,false
3e047fd6-e811-4ae3-b838-304212da21e0,Luxor,false
f102d3b5-d811-461d-bf57-6c23652bc970,Belém,false
bdde3786-70c3-4227-95fa-c26e208c81e9,Monaco,false
ff54ba48-31b6-425b-bafa-fbc9489e18c2,Santiago,false
cc0143ad-dd44-4ef6-a5fa-8f78795525eb,Guwahati,false
aebd13f8-fd41-41fb-b804-f8cfc0cb3f24,Vilnius,false
da3fab40-6d18-4d3c-84b4-8658b4cced79,Tabriz,false
75b90d62-caed-40fa-96d0-251bc59f7d81,Vaduz,false
856d15c6-8d7e-44c1-8c4c-80ecf7d7e842,Calama,false
7ed66f95-607e-41f1-a237-8904cc468c8e,Aarhus,false
26f0f808-8f54-45dd-8a82-a552afd566ff,Adamstown,false
cc997902-32d1-4354-a016-09c481b66a3f,Hiroshima,false
493b1b4c-a76f-462c-a026-02b7b7d7a27f,Phnom Penh,false
4f333819-415d-4324-a542-143e742c8f75,Pittsburgh,false
8e586fae-d344-45d5-8069-2435d1c4fa39,Praia,false
308d5b3c-e4f7-425b-8f1e-aafae2d80bc2,Maputo,false
e6bf5eb0-69f9-4cf7-96de-a0b62d6643a5,Kobe,false
db3fc52b-684e-4afb-a0dc-5d36cd104a90,Málaga,false
7dadd929-426b-4a0a-bfa7-f51bc5974ad0,Ulan Bator,false
cf5d12a6-9ed8-4899-8910-99fc65f2ffe1,Douglas,false
ec31e714-8ff1-4066-9d83-a15bec172199,Kuwait City,false
0eabde2c-4e05-4c1c-9c06-66a470d21ffb,Memphis,false
96bc20cc-123e-4067-9aac-6e61306a307e,Pekanbaru,false
cc2ebb94-ceab-41cf-a88e-c563f3722d88,Chongqing,false
5e521c37-6138-4119-aae1-03899ed029f1,Naples,false
ac456e5f-9249-47c4-a2fe-d6e19120aa98,Oranjestad,false
6923c2ea-0bb9-4b4c-aaaf-1d359d1e68c7,Horta (Azores),false
7e8f84ef-ad34-4b12-a334-978b132f2421,Fukuoka,false
24a83c0d-d686-46da-a6ff-be3af9b47984,Nantes,false
4cc25157-1e0a-4d4f-a0e2-a51538a0e927,Ilhéus,false
a97abf04-6da2-48a0-9abd-8ccc03b2a900,Porto Alegre,false
e9d9afbd-55d4-40e6-a6a3-9c2daad3ae16,Chuí,false
bdd45068-fcfe-46a6-970c-3994d393a2ac,Dededo,false
36e38643-17a2-424e-9c30-3bdb23eec915,Tskhinvali,false
cf6db626-b98f-414f-921f-2b7d362eb674,Qingdao,false
914ad422-47c5-4cd7-a1e9-3b62e47bee48,Istanbul,false
65f89300-c3c2-4e9e-9266-3698e4d1b070,Livingstone,false
9c09f78e-f8b1-4410-8906-941186622259,St. Louis,false
094e0e29-6f3a-4ca2-8a1e-8c9dbd2b44ef,Antwerp,false
40904767-36ab-4cca-91c2-bb0b3d127351,New Orleans,false
613f36f1-4391-4233-8823-ef395f5090f3,Wellington,false
d7cc88cb-05f6-436d-8544-ddfbbff35331,Kuwait City,false
dd16277d-c909-4ce4-a041-b84cf4f20eb9,Douala,false
6b8576c3-fac7-4687-9225-b6c08c1936bf,Pattaya,false
6350412a-94ff-49e5-ac4a-d1bd607b8aa1,Qingdao,false
b3e95bf8-d7b3-450c-804c-d9a31663ee52,Accra,false
25847bee-adc5-42a3-ae07-6bdd007878b8,Minneapolis,false
1b47c4dc-8bc7-4c44-b90f-4af18c52d79a,Abuja,false
6ae5059b-68e9-451f-9ac8-7cca62d1b438,Cannes,false
90d83a88-d93a-48cd-a551-e3ce5f45412d,Mérida,false
b1501dcc-4d1c-4c53-8373-394f11b5412c,Singapore,false
6f2db68b-8fea-4f76-ab8e-de2e9bc218f8,Chuí,false
a80c944b-328d-40d8-97fa-8a7f0a2b3e34,Honolulu,false
449002c0-71e3-49b3-8caf-988ec0fb921f,Longyearbyen,false
cbe6626d-a0db-48cd-a8d0-62bebaaaabcd,Quezon City,false
e87e005e-4bf8-4171-bd26-8af899fdd664,Bratsk,false
814868d7-5b04-4f7c-83e1-6f173ae0c413,Virginia Beach,false
5386fa9c-3a94-4b8a-a847-68a97b8d91b5,Chuí,false
55057e53-fcf4-4520-8702-fa137b6afa52,Yogyakarta (city),false
80b8fde6-3842-4070-a9d6-b2a0042377bd,Longyearbyen,false
735aee01-7c50-48b9-b631-114378b5ea4f,Funafuti,false
76112bb1-d0f0-40c4-8f7b-36260bc302b7,Anchorage,false
fbcb0ffe-7286-461b-a632-46a81ab4017f,Chicago,false
7cd4f7ca-7403-4f66-839c-e21573b00d89,Honolulu,false
0d944991-2c64-4cd3-b7cf-d7dfd137c91a,Baghdad,false
c33758fc-6472-4615-92b8-e265a895a45d,Houston,false
fed920d0-7953-4b29-ba14-fa4fc030b409,Almaty,false
3d87eb7c-1437-494a-a6f2-8d66df65f290,Tamale,false
a8471a70-340b-421a-8565-dc06100253db,Caracas,false
ab112db0-c77e-4b25-a858-3480d369a800,Nashville,false
40f30c82-2d70-48d9-9348-765b5be1bbb8,Kuching,false
af5bec25-fe58-41b9-a8bb-9c499e8a45f4,Mexico City,false
51dc0ab4-ccc1-4ebc-8738-14d944980807,Palma,false
66fff6da-f4be-4254-9be9-5a8308c3e2f5,Kinshasa,false
8092fb67-a1b8-401b-ba9c-ce7d7121c67e,Wollongong,false
1f8a6bba-f728-4f9b-8477-13aa04b9b05b,Abidjan,false
f646aad5-e9cc-4ea1-8f90-457dad37e123,Belmopan,false
cfb07c72-f27a-4205-9875-788c1cd7bd5e,Kharkiv,false
2c9f5b35-7ed1-4609-ad30-6c6272b69ded,Buenos Aires,false
a6c54f9a-f528-4857-8384-577b79521a8b,Berlin,false
1466f297-0d45-4b91-a323-93ddc8995310,Thimphu,false
b719c7be-4d3b-421d-901f-ccd825eddfb7,Bogor,false
4048fbee-3b1d-46b4-b549-56e4f4ee474b,Bishkek,false
73680e14-f63e-4fb0-9916-f0c381d77cd3,Miami,false
3d95541e-3ec7-4a70-bd0d-213502720ad5,Dresden,false
056d3385-8886-4053-ae3c-2f35fd8605c2,Mendoza,false
447945ef-b060-41ea-96f4-04bedca9f4fb,Incheon,false
dcb9f318-f710-4945-827d-bfd886fd0708,Porto Alegre,false
5caec241-fea1-424f-93ad-d06784e271b1,Cayenne,false
0b84ee2d-307e-4bf7-aab1-8193aff76e67,Antananarivo,false
d052fe4d-268b-4a42-a58e-aaca29763601,Arbil,false
13f633ad-6787-4afd-b351-1407ae5c9f32,Koror,false
9f13fd6e-aa1f-4fdd-9ec7-daa177de1ae4,Avarua,false
52f81277-576e-4bd9-b0b8-c52bee0a2860,San Diego,false
097d2af2-0a39-4d85-88db-497b3812c45a,Nantes,false
5f25c9cb-f181-413f-8b90-46c8a0e958c7,Maceió,false
1da09d12-3ad2-43bb-9130-40e133778cd4,Belém,false
d7c83f1b-ec3d-46ad-a54e-b1d071a427d6,Yogyakarta (city),false
17b1df7d-6fcc-4feb-ac45-a63fa0044b86,Panama City,false
726d440e-819a-499a-9d28-c8a770dbdf5f,Bangui,false
9fc372e4-ecdc-42d6-8b3f-24b39325c4dd,Funafuti,false
e092b76d-15e0-4c34-b206-97c226e7685a,Pretoria,false
c10ef80e-7f01-4323-a0a4-4997704889b6,Lilongwe,false
0f34a91f-2c79-4d49-a105-31d96235829e,Lanzhou,false
75803654-f140-4771-a70e-dc84762adabd,Rio de Janeiro,false
a815db3c-78df-4496-ad5c-d126d5e44d97,Bratislava,false
44fd91af-9425-4906-be56-cbf2845973c8,Lomé,false
67f67bc0-0e87-4573-aa30-bc27dad057c2,Melekeok,false
94be5600-13e8-4664-9008-120ada2127ff,Jaipur,false
3948ea12-c2c6-475b-9e1b-6a8319225582,Athens,false
92a04b6f-4246-4bd9-9fdf-cb6e4ae3ea61,Cuiabá,false
98967f8d-2c10-4457-a4b1-13da88e07c5d,Riga,false
2de772dc-30ba-4af4-b222-e4da56ac081a,Hong Kong,false
d2d7216a-f968-4335-9045-5e6001247547,Townsville,false
415fd8fb-834b-45bc-9d56-69122d2d2c6b,San Francisco,false
b0278a1c-781e-4120-92ce-e40dc0344cf6,Vientiane,false
900268e5-17b8-473d-8ff9-acf8f8529abc,Stockholm,false
61692ddf-0af6-4a32-aaa7-ded29bf46304,Yakutsk,false
32241861-23a0-4dc4-87a6-e63cf8361be2,Oklahoma City,false
8a1a70cb-dc28-48f9-bc4c-a8f8e331aacb,Managua,false
5ee25333-2df9-488e-bf31-f569d1e368d1,Phnom Penh,false
52a67581-0e3c-4ee3-8b30-3306698a6602,Bern,false
d91a4eda-6104-430d-a81f-9e59dda1d644,Kraków,false
092a99f2-82fb-4061-8f3c-28e37fa3dd26,Saipan,false
ea7da16b-3113-47ab-9629-e7a941e297be,Zagreb,false
6a860eb9-5c5a-4b3b-a0d1-8a6a0a07b9c1,Minsk,false
9cd7f181-b277-4225-8bf0-45da63275f9f,Luxembourg (city),false
c76c7193-48ac-4970-98a4-8125266a2fb0,Algiers,false
b886a4b5-2fd0-4e68-bb3b-af6c53b9f573,Port Blair,false
0ef13d15-5743-4546-ae7f-8f0f01d57986,Port Elizabeth,false
ee1c65a1-542c-4856-916e-f90010231129,Mamoudzou,false
e34bacbb-5ff6-4956-88d1-fd3e8b9cf6a1,Zhengzhou,false
08d4f772-3bcb-4dfa-931f-fc6f59c50bc1,Porto Alegre,false
263a5748-84b0-439c-bfc2-f3e0bc9bc193,Porto,false
411478e4-3880-417b-bd6b-4ce92f8022fd,Balikpapan,false
5b7a6f12-1fa7-4841-b48b-e3f47fb561d4,Belgrade,false
0fd9466b-40fe-414b-a34e-75ef2d0820c8,Konya,false
573e13fc-1e8b-4417-a2e9-baeb19407d30,Mwanza,false
6da8baef-37de-432a-9692-8693928176e1,Islamabad,false
2e2e3be6-a1f8-4300-82bd-d6b0d9080f13,Innsbruck,false
33f44d6a-fed4-447f-84c0-a6d4a3f0af55,Innsbruck,false
45dd1de7-09df-4fbc-bd21-552ffc2662c0,Dublin,false
5d1fbe3d-691d-4d63-8143-d0f613f65588,Charlotte,false
40e648ee-2234-44af-8e3c-65f9b5f3003a,Mexicali,false
79878df3-bab8-4eab-bd94-4a14bdec89fe,Edinburgh,false
afe4f636-a192-420f-921b-70de4ae492d5,Tórshavn,false
6ba3e223-1010-45ba-83a7-6c5c1b5990f8,Bulawayo,false
b7cd9422-062a-4001-9a8f-4a9dd3bbbdda,Agartala,false
544f3e1a-3036-4fb8-b2ae-332ea73ba781,Geneva,false
02185cee-5487-45e4-aeac-76140c302aaa,Aberdeen,false
3fa06542-4ad6-44f3-9a80-295901b8eec2,Hilo,false
4fcef09e-bc8f-469f-a39a-e9d9a9212b72,Omsk,false
ee808052-2b90-478b-beab-ea52fec5c38c,Charlotte Amalie,false
f989d641-f3b7-4230-bcde-4c97bd845b6b,Pelotas,false
5b89d499-9270-418d-933b-79048d959a9e,Qingdao,false
42a97496-e73a-4960-a2bc-5b12c9df4fde,Budapest,false
9657a667-1d49-4f4b-bae9-f69ba9503aad,Bogor,false
ef9c0ba0-bc8e-4e65-9c94-2af21ab59d32,Fort-de-France,false
1f61d4ca-86fb-4571-a6a0-1ce811ea48f0,Suva,false
eaa7f96d-697e-4905-affc-1f853d0be5b5,Helsinki,false
af0f2803-7ee6-4e32-b01c-3229cb06c33a,Córdoba,false
edd5bcb4-9c8e-4063-9e61-7b4e7543210b,Tirana,false
f25b5164-b08f-47ea-be2d-97653fd467a6,Port of Spain,false
09ea0db9-0b9e-4f8b-b2cd-ca1983d8e04c,Andorra la Vella,false
4e3e8326-3858-4893-b214-ffed560883b7,Pyongyang,false
65048408-6dfa-4815-98da-6bc4d9355c06,Quetzaltenango,false
1d86815e-dd2b-4f4c-87d7-2b026ffd3582,Valparaíso,false
d00faf4e-96d1-4092-8b53-401655687722,City of San Marino,false
6af0e14d-b3d0-4084-a99a-68a395c61e2e,Quebec City,false
43cac57a-d9e7-4074-a27e-a983100bac19,Doha,false
ad403ab8-090a-4bab-a6d1-472a22ae2695,Zhengzhou,false
e46f6fce-ad6a-4920-b66e-f822f41cad0b,Colombo,false
bca85d61-e97d-4567-8e5b-a5ca263fd737,Whitehorse,false
743a3904-87a9-4fab-b1fb-5a5da45fc80d,Iloilo City,false
ca82c64c-bb63-4219-b4d8-45864e9bd093,Rabat,false
